BrineInletPressure,BrineInletTemp,BrineOutletFlow,AmbientTemp,R134aPumpSpeed,TurboInletTemp,TurboExhaustPressure,TurboExhaustTemp,CondenserTemp,Gross,Cost,BrineOutletTemp
128.1,301.6,2725.0,45.5,1037.0,242.7,86.7,98.3,56.5,10.14,2.2490000000000006,104.4
128.1,301.6,2726.0,45.0,1037.0,242.6,86.8,97.6,56.9,10.149,2.387999999999999,105.0
128.2,301.5,2725.0,44.7,1037.0,242.3,89.2,98.8,58.7,9.889,2.448999999999999,105.8
128.2,301.5,2725.0,44.3,1037.0,242.2,87.6,97.4,57.5,10.012,2.4220000000000006,105.0
128.3,301.4,2725.0,43.8,1037.0,242.2,86.2,96.4,56.8,10.116,2.396,104.4
128.3,301.4,2725.0,42.5,1037.0,242.3,85.9,96.6,55.9,10.175,2.1830000000000007,104.6
128.3,301.4,2725.0,42.3,1037.0,242.3,86.6,97.2,56.6,10.139,2.0759999999999987,105.0
128.3,301.4,2725.0,48.1,1037.0,242.8,88.5,100.3,58.5,9.949,2.338,106.1
128.3,301.4,2726.0,50.0,1037.0,243.0,88.9,105.1,59.3,9.868,2.4700000000000006,106.5
128.3,301.4,2724.0,49.1,1037.0,242.4,90.3,103.1,59.6,9.697,2.448999999999999,106.5
128.3,301.4,2726.0,52.3,1037.0,242.3,91.9,101.9,61.1,9.517,2.454999999999999,107.3
128.3,301.4,2725.0,48.6,1037.0,242.3,86.7,92.7,57.6,10.069,2.354000000000001,105.5
128.2,301.5,2724.0,44.8,1037.0,242.1,86.1,95.6,56.5,10.136,2.1049999999999986,104.7
128.1,301.5,2724.0,44.2,1037.0,242.2,85.9,96.3,56.6,10.154,2.1050000000000004,104.8
128.0,301.5,2723.0,41.9,1037.0,241.9,86.1,98.1,56.2,10.154,2.01,104.4
127.8,301.5,2722.0,39.9,1037.0,242.0,86.2,98.0,56.4,10.144,1.931000000000001,103.9
127.6,301.6,2724.0,39.4,1037.0,242.0,86.3,98.1,56.3,10.159,1.902000000000001,103.7
127.5,301.6,2722.0,38.1,1037.0,242.1,86.6,98.0,56.0,10.161,1.866999999999999,103.5
127.3,301.6,2722.0,37.3,1037.0,242.1,86.2,98.1,55.8,10.169,1.7680000000000007,103.4
127.2,301.6,2723.0,36.1,1037.0,242.2,86.2,98.3,55.9,10.165,1.795,103.5
127.1,301.7,2723.0,34.9,1037.0,242.3,86.1,98.6,55.8,10.18,1.7780000000000005,103.6
127.2,301.7,2714.0,33.5,1037.0,241.6,86.0,98.4,55.7,10.148,1.7490000000000006,103.5
127.4,301.7,2715.0,32.7,1037.0,241.5,86.2,98.2,55.7,10.144,1.7650000000000006,103.4
127.3,301.6,2714.0,32.6,1037.0,241.8,86.4,98.1,55.9,10.131,1.748000000000001,103.4
127.3,301.6,2714.0,33.0,1037.0,241.7,86.5,97.3,55.8,10.131,1.7810000000000006,103.2
127.4,301.6,2711.0,32.7,1037.0,241.5,86.6,97.5,55.4,10.134,1.7780000000000005,103.3
127.5,301.6,2712.0,32.4,1037.0,241.8,86.5,97.2,55.5,10.133,1.7579999999999991,103.1
127.6,301.6,2712.0,34.6,1037.0,241.5,86.3,97.2,55.2,10.13,1.8450000000000006,103.0
127.7,301.6,2713.0,34.8,1037.0,241.2,86.0,97.7,55.2,10.136,1.859,102.9
128.1,301.5,2714.0,35.0,1037.0,241.2,86.6,97.8,55.2,10.117,1.8310000000000013,102.5
128.5,301.5,2715.0,34.7,1037.0,241.1,86.3,98.5,55.1,10.105,1.8659999999999997,102.5
128.8,301.5,2714.0,36.3,1037.0,241.0,85.9,99.0,55.3,10.083,1.8469999999999995,102.6
129.2,301.4,2714.0,36.4,1037.0,241.3,86.2,103.0,55.6,10.089,1.822000000000001,103.2
129.6,301.4,2712.0,38.4,1037.0,241.5,86.4,99.9,55.9,10.067,1.8650000000000002,103.5
130.1,301.3,2716.0,39.7,1037.0,241.6,86.2,97.5,56.0,10.093,1.8989999999999991,103.6
132.2,301.3,2717.0,40.0,1037.0,241.6,86.1,88.8,56.1,10.11,1.908999999999999,103.8
131.7,301.3,2723.0,38.7,1037.0,242.0,86.2,95.9,56.0,10.155,1.8780000000000001,103.9
130.6,301.3,2723.0,39.4,1037.0,242.0,86.3,98.3,56.3,10.154,1.891,103.9
129.4,301.4,2725.0,38.7,1037.0,242.0,86.1,98.1,56.2,10.173,1.9000000000000004,104.2
128.9,301.4,2726.0,37.1,1037.0,241.7,86.1,98.4,56.1,10.167,1.8019999999999996,104.3
128.8,301.4,2724.0,36.5,1037.0,241.7,86.3,98.3,55.7,10.159,1.873000000000001,103.7
128.8,301.5,2724.0,33.3,1037.0,241.5,86.4,98.5,55.4,10.178,1.7810000000000006,103.2
128.7,301.5,2724.0,32.5,1037.0,241.5,86.3,98.4,55.3,10.174,1.7699999999999996,103.1
128.6,301.6,2725.0,31.0,1037.0,242.0,86.3,98.6,55.1,10.181,1.7649999999999988,102.9
128.6,301.6,2724.0,30.6,1037.0,242.2,86.1,98.4,54.8,10.187,1.766,102.8
128.5,301.7,2725.0,31.3,1037.0,242.1,86.2,98.5,54.6,10.192,1.8079999999999998,102.7
128.4,301.7,2726.0,29.8,1039.0,241.7,86.1,96.8,55.0,10.198,1.7960000000000012,102.8
128.4,301.6,2724.0,29.0,1043.0,241.3,86.3,95.0,55.3,10.217,1.7279999999999998,102.4
128.4,301.7,2724.0,29.3,1043.0,241.3,86.4,95.2,55.2,10.215,1.7490000000000006,102.3
128.5,301.7,2724.0,28.9,1044.0,241.0,86.4,95.8,55.0,10.216,1.7439999999999998,102.1
128.5,301.7,2725.0,27.5,1043.0,240.9,86.4,95.6,54.7,10.224,1.7230000000000008,101.8
128.5,301.7,2724.0,27.7,1042.0,241.2,86.4,95.7,55.5,10.198,1.748000000000001,102.4
128.5,301.7,2724.0,27.0,1043.0,241.2,86.4,95.7,55.5,10.211,1.7520000000000007,102.5
128.5,301.7,2723.0,26.2,1043.0,241.3,86.4,94.9,55.9,10.193,1.7599999999999998,102.5
128.5,301.7,2721.0,25.8,1043.0,241.1,86.4,96.1,55.8,10.176,1.7669999999999995,102.7
128.6,301.7,2722.0,25.1,1043.0,240.9,86.2,96.2,55.5,10.193,1.7349999999999994,102.4
128.8,301.7,2721.0,31.4,1044.0,241.1,86.3,95.0,55.8,10.17,1.7530000000000001,103.0
128.9,301.7,2719.0,28.8,1043.0,241.2,86.5,94.6,55.2,10.167,1.7319999999999993,102.3
129.0,301.7,2720.0,30.5,1043.0,241.4,86.4,94.4,55.6,10.181,1.770999999999999,102.9
129.2,301.7,2719.0,31.9,1043.0,241.3,86.4,91.4,56.1,10.166,1.841000000000001,102.8
129.3,301.7,2720.0,33.8,1043.0,240.9,86.6,90.7,56.7,10.132,1.9000000000000004,103.3
129.4,301.7,2721.0,33.8,1043.0,240.8,86.1,92.7,56.6,10.167,1.8870000000000005,103.3
129.5,301.7,2720.0,33.9,1043.0,240.7,86.4,94.9,56.3,10.152,1.8439999999999994,103.3
129.5,301.7,2720.0,34.4,1043.0,240.7,86.2,95.0,56.1,10.172,1.83,103.0
129.4,301.7,2720.0,31.6,1043.0,240.6,86.2,94.8,55.8,10.175,1.7710000000000008,102.6
129.4,301.6,2721.0,28.3,1043.0,240.7,86.6,95.3,56.8,10.151,1.8740000000000006,103.6
129.3,301.6,2719.0,27.5,1043.0,240.9,86.4,94.0,56.1,10.153,1.8040000000000003,103.0
129.2,301.6,2720.0,27.2,1043.0,241.0,86.3,95.4,56.0,10.184,1.799999999999999,103.0
129.2,301.7,2720.0,26.8,1044.0,241.1,86.3,95.4,55.7,10.17,1.7650000000000006,102.6
129.1,301.7,2720.0,26.9,1043.0,241.1,86.2,95.2,55.1,10.196,1.7039999999999988,102.0
129.1,301.7,2720.0,25.2,1043.0,241.0,86.3,95.1,55.5,10.188,1.7279999999999998,102.4
129.0,301.7,2720.0,23.7,1043.0,241.1,86.3,93.8,54.7,10.193,1.6879999999999988,101.8
129.0,301.7,2719.0,23.2,1044.0,240.9,86.5,95.3,54.9,10.182,1.721,102.1
128.9,301.7,2719.0,22.2,1043.0,241.0,86.2,95.6,54.7,10.208,1.7040000000000006,101.9
128.9,301.7,2719.0,21.3,1043.0,240.8,86.2,94.6,54.9,10.19,1.6969999999999992,101.6
128.8,301.8,2720.0,19.8,1045.0,240.7,86.5,91.4,55.1,10.198,1.7260000000000009,101.5
128.8,301.8,2719.0,19.1,1048.0,240.1,86.2,89.9,54.6,10.22,1.7260000000000009,101.0
128.7,301.8,2720.0,17.4,1048.0,240.2,86.4,89.2,55.4,10.203,1.7199999999999989,101.5
128.7,301.8,2720.0,21.3,1049.0,240.2,86.5,91.2,55.8,10.203,1.7539999999999996,102.1
128.7,301.8,2721.0,27.1,1049.0,240.6,86.2,94.4,55.2,10.214,1.766,101.9
128.8,301.8,2720.0,31.0,1049.0,240.8,86.4,100.9,55.5,10.188,1.7510000000000012,102.2
128.8,301.8,2720.0,34.6,1049.0,240.4,86.5,95.8,55.4,10.19,1.8360000000000003,101.8
128.9,301.8,2720.0,35.8,1049.0,240.7,86.4,89.8,55.5,10.193,1.8439999999999994,102.1
129.0,301.8,2719.0,35.8,1050.0,240.5,86.4,80.7,55.9,10.194,1.7870000000000008,101.9
129.0,301.8,2720.0,36.4,1050.0,240.4,86.5,86.7,55.9,10.195,1.827,102.2
129.1,301.8,2720.0,38.0,1049.0,240.7,86.4,84.6,55.7,10.221,1.9009999999999998,102.0
129.1,301.9,2721.0,38.1,1048.0,240.6,86.5,89.8,56.4,10.203,1.8889999999999993,102.6
129.1,301.9,2720.0,36.6,1048.0,240.3,86.4,90.7,56.1,10.215,1.862,102.6
129.0,301.9,2721.0,35.0,1048.0,240.2,86.6,89.8,56.2,10.214,1.8740000000000006,102.2
129.0,301.9,2719.0,33.2,1048.0,240.3,86.5,89.4,56.2,10.211,1.83,102.3
129.0,301.9,2720.0,31.8,1048.0,240.5,86.6,88.8,55.7,10.218,1.8079999999999998,102.1
129.0,301.9,2721.0,31.1,1048.0,240.6,86.5,88.9,55.8,10.214,1.7880000000000003,102.0
129.0,301.9,2719.0,30.9,1048.0,240.4,86.4,90.0,56.1,10.202,1.8059999999999992,102.4
128.9,302.0,2720.0,30.4,1048.0,240.5,86.3,88.7,55.7,10.217,1.7599999999999998,102.0
128.9,302.0,2720.0,27.8,1048.0,240.4,86.4,89.1,55.9,10.222,1.722999999999999,101.7
128.9,301.9,2720.0,26.4,1048.0,240.5,86.2,88.9,55.3,10.219,1.7189999999999994,101.9
128.9,301.9,2720.0,25.7,1048.0,240.3,86.3,88.9,55.7,10.218,1.7270000000000003,101.8
128.9,301.9,2720.0,26.4,1048.0,240.3,86.4,88.9,55.5,10.218,1.7520000000000007,102.0
128.9,301.8,2720.0,26.7,1048.0,240.4,86.4,89.7,55.7,10.217,1.7550000000000008,102.1
128.9,301.8,2720.0,27.8,1048.0,240.5,86.5,90.0,55.9,10.204,1.7780000000000005,102.2
128.9,301.8,2720.0,28.3,1048.0,240.3,86.4,89.3,56.0,10.199,1.7639999999999993,102.3
128.9,301.8,2720.0,27.8,1048.0,240.4,86.3,90.1,56.3,10.211,1.793000000000001,102.0
128.9,301.8,2719.0,27.6,1048.0,240.3,86.2,91.6,56.1,10.195,1.7599999999999998,101.8
128.9,301.8,2720.0,28.5,1048.0,240.2,86.5,91.4,55.8,10.188,1.7730000000000015,102.2
129.0,301.8,2719.0,29.3,1048.0,240.2,86.5,91.9,56.2,10.194,1.7910000000000004,102.1
129.0,301.7,2721.0,31.6,1048.0,240.2,86.7,92.7,56.4,10.179,1.814,102.3
129.0,301.7,2718.0,32.3,1048.0,240.2,86.5,91.9,55.9,10.177,1.8449999999999989,102.1
129.0,301.7,2720.0,34.1,1048.0,240.4,86.7,89.8,56.2,10.198,1.7810000000000006,102.4
129.0,301.7,2720.0,36.0,1048.0,240.5,86.5,86.2,56.4,10.199,1.827,102.5
129.0,301.7,2720.0,39.7,1048.0,240.7,86.5,87.5,56.5,10.213,1.8859999999999992,102.7
129.0,301.7,2720.0,37.6,1048.0,240.7,86.3,89.9,56.6,10.207,1.8770000000000007,102.8
128.9,301.7,2719.0,36.2,1048.0,240.4,86.4,90.3,56.7,10.197,1.891,102.8
128.9,301.8,2720.0,33.8,1048.0,240.2,86.2,91.4,56.3,10.208,1.9209999999999994,102.7
128.8,301.8,2720.0,29.9,1048.0,240.2,86.3,89.4,56.1,10.197,1.8579999999999988,102.4
128.8,301.8,2719.0,30.5,1048.0,240.3,86.1,88.3,55.8,10.212,1.8209999999999997,101.9
128.7,301.8,2719.0,29.4,1048.0,240.3,86.4,90.3,55.5,10.209,1.7699999999999996,101.6
128.7,301.8,2720.0,29.4,1048.0,240.3,86.5,90.1,56.1,10.205,1.8160000000000007,101.9
128.6,301.8,2720.0,29.0,1048.0,240.5,86.0,91.1,55.9,10.214,1.7880000000000003,102.2
128.5,301.8,2720.0,28.0,1048.0,240.4,86.3,90.2,55.4,10.225,1.782,101.9
128.5,301.8,2720.0,26.3,1045.0,240.2,86.7,91.4,55.8,10.207,1.7730000000000015,101.9
128.5,301.8,2719.0,24.4,1045.0,240.3,86.3,91.1,55.9,10.224,1.779,101.5
128.4,301.9,2719.0,22.5,1045.0,240.1,86.4,90.3,55.3,10.22,1.7380000000000013,101.3
128.4,301.8,2721.0,21.9,1045.0,240.2,86.4,88.8,55.6,10.222,1.7319999999999993,101.3
128.3,301.8,2720.0,21.7,1045.0,240.2,86.3,89.5,55.1,10.236,1.7430000000000003,101.8
128.3,301.8,2719.0,20.9,1045.0,240.2,86.3,89.5,55.5,10.225,1.7639999999999993,101.3
128.3,301.7,2720.0,21.9,1045.0,240.2,86.3,89.6,55.4,10.22,1.7390000000000008,101.4
128.4,301.7,2720.0,27.2,1044.0,240.2,86.6,90.1,55.3,10.21,1.777000000000001,102.1
128.5,301.6,2720.0,30.6,1044.0,240.5,86.7,91.3,55.2,10.181,1.7879999999999985,102.1
128.6,301.6,2721.0,37.2,1044.0,240.0,86.6,98.3,55.5,10.167,1.9209999999999994,102.4
128.7,301.5,2720.0,40.7,1044.0,240.3,86.5,94.7,56.3,10.152,1.9749999999999996,102.6
128.8,301.5,2719.0,44.9,1044.0,240.0,86.5,88.9,56.2,10.153,2.1690000000000005,103.0
128.8,301.4,2721.0,49.7,1044.0,240.2,86.5,73.4,56.7,10.139,2.3389999999999995,103.1
128.9,301.4,2721.0,47.3,998.0,250.2,86.4,111.2,55.9,9.793,1.9319999999999995,110.3
128.9,301.4,2721.0,50.1,1009.0,247.9,88.7,112.3,57.6,9.704,2.2650000000000006,110.0
128.7,301.3,2723.0,48.5,1013.0,246.7,87.2,113.0,56.8,9.868,2.306,108.9
128.5,301.3,2723.0,47.1,1015.0,245.8,86.5,110.0,56.0,9.972,2.2649999999999997,107.6
128.3,301.2,2723.0,44.3,1015.0,245.7,86.1,109.8,55.6,10.015,2.1160000000000005,107.5
128.1,301.2,2725.0,41.5,1018.0,244.8,86.5,108.6,55.4,10.025,2.016,107.1
127.8,301.2,2724.0,39.1,1021.0,244.4,86.1,106.6,55.1,10.078,1.8889999999999993,106.1
127.6,301.3,2723.0,36.4,1021.0,244.9,86.7,107.2,55.2,10.054,1.7989999999999995,106.5
127.4,301.3,2724.0,37.4,1021.0,244.7,85.9,107.1,55.2,10.081,1.9209999999999994,105.9
127.3,301.4,2724.0,36.6,1021.0,244.7,86.2,106.9,54.9,10.083,1.8770000000000007,105.6
127.3,301.4,2724.0,35.2,1030.0,242.9,86.3,100.6,55.1,10.131,1.822000000000001,104.6
127.2,301.6,2723.0,32.9,1031.0,242.9,86.0,100.9,54.9,10.167,1.7360000000000007,104.2
127.2,301.7,2724.0,31.1,1032.0,243.1,86.5,100.7,55.2,10.141,1.7430000000000003,104.4
127.2,301.7,2725.0,33.7,1032.0,243.4,86.4,100.3,55.1,10.176,1.8030000000000008,104.3
127.2,301.8,2725.0,33.8,1031.0,243.0,86.4,101.5,54.7,10.162,1.7800000000000011,104.3
127.2,301.7,2725.0,33.1,1031.0,243.0,86.2,101.7,55.0,10.164,1.7729999999999997,104.5
127.1,301.7,2723.0,29.9,1031.0,242.6,86.2,101.4,55.2,10.169,1.7390000000000008,104.4
127.2,301.7,2720.0,28.4,1031.0,242.7,86.2,100.8,54.7,10.136,1.6789999999999985,103.8
127.2,301.7,2721.0,28.5,1030.0,242.9,86.3,100.7,54.8,10.143,1.697000000000001,104.0
127.3,301.7,2721.0,31.5,1031.0,243.4,86.2,103.0,54.7,10.142,1.6920000000000002,104.0
127.3,301.7,2721.0,34.4,1031.0,243.7,86.5,109.7,55.0,10.126,1.7379999999999995,104.7
127.4,301.7,2720.0,35.6,1030.0,243.4,86.4,105.5,55.4,10.12,1.7639999999999993,105.0
127.5,301.7,2721.0,37.0,1032.0,243.1,86.4,101.6,55.6,10.115,1.7850000000000001,104.9
127.5,301.7,2720.0,38.8,1031.0,243.0,86.3,90.7,55.8,10.121,1.8260000000000005,105.1
127.6,301.7,2719.0,39.4,1031.0,242.9,86.3,94.0,55.7,10.108,1.8399999999999999,104.8
127.6,301.6,2720.0,40.0,1031.0,242.8,86.1,95.5,55.9,10.122,1.859,104.4
127.7,301.6,2720.0,40.3,1031.0,242.8,86.2,100.8,56.0,10.133,1.8579999999999988,104.9
127.7,301.6,2720.0,39.7,1031.0,243.1,86.2,101.0,56.0,10.125,1.8780000000000001,104.7
127.8,301.6,2721.0,36.7,1031.0,242.9,86.5,100.6,56.0,10.117,1.8010000000000002,104.5
127.8,301.6,2720.0,34.3,1031.0,242.9,86.3,100.6,55.7,10.135,1.814,104.6
127.9,301.6,2721.0,32.8,1031.0,243.0,86.2,100.5,55.3,10.15,1.734,104.3
127.9,301.7,2720.0,31.0,1032.0,243.4,86.4,98.7,55.7,10.149,1.7289999999999992,104.1
128.0,301.7,2721.0,31.0,1031.0,243.1,86.1,98.7,55.1,10.164,1.7289999999999992,104.2
128.0,301.7,2719.0,30.8,1031.0,243.1,86.4,99.8,54.5,10.149,1.7029999999999994,103.8
128.0,301.8,2720.0,28.9,1031.0,242.8,86.6,101.0,55.2,10.147,1.7059999999999995,104.5
127.9,301.7,2720.0,28.3,1031.0,243.2,86.2,99.2,55.7,10.131,1.7330000000000005,104.8
127.9,301.7,2720.0,29.9,1030.0,242.9,86.4,99.3,55.6,10.133,1.7369999999999983,104.5
127.8,301.7,2720.0,29.8,1031.0,242.9,86.2,101.0,54.8,10.156,1.6980000000000004,104.1
127.8,301.7,2720.0,28.7,1032.0,242.9,86.2,100.7,55.0,10.154,1.6880000000000006,104.3
127.8,301.7,2719.0,26.2,1031.0,243.0,86.3,100.2,55.1,10.138,1.6899999999999995,104.4
127.8,301.7,2721.0,28.3,1031.0,243.2,86.6,99.6,55.0,10.136,1.6629999999999985,104.0
127.9,301.7,2719.0,28.5,1031.0,243.2,86.4,99.2,54.9,10.143,1.681000000000001,104.3
127.9,301.7,2719.0,30.6,1031.0,242.7,86.5,101.0,54.8,10.119,1.7159999999999993,104.2
128.0,301.7,2719.0,33.1,1030.0,243.0,86.3,103.1,55.2,10.122,1.734,104.6
128.0,301.7,2721.0,35.9,1004.0,249.1,85.7,124.3,53.8,9.929,1.6370000000000005,108.5
128.1,301.7,2721.0,38.4,996.0,252.2,86.3,129.0,54.2,9.771,1.6500000000000004,110.5
128.2,301.7,2720.0,39.6,1004.0,249.5,86.7,118.9,54.9,9.833,1.7379999999999995,109.3
128.2,301.7,2719.0,41.5,1012.0,247.9,86.2,100.7,55.3,9.966,1.7989999999999995,108.4
128.3,301.7,2720.0,43.4,1026.0,244.8,86.3,94.4,56.2,10.075,1.9189999999999987,106.2
128.2,301.7,2719.0,44.3,1026.0,244.8,86.3,97.9,56.5,10.073,2.0090000000000003,106.4
128.2,301.7,2720.0,44.1,1026.0,244.6,86.0,103.9,56.3,10.097,2.0060000000000002,106.4
128.1,301.7,2721.0,44.5,1026.0,244.5,86.2,103.4,56.5,10.083,1.9879999999999995,106.2
128.1,301.7,2720.0,40.7,1026.0,244.4,86.2,103.5,56.2,10.107,1.936,105.9
128.0,301.7,2721.0,35.4,1026.0,244.2,86.1,102.2,56.0,10.093,1.8309999999999995,105.6
128.0,301.7,2719.0,33.1,1026.0,244.5,86.3,100.1,55.4,10.108,1.700000000000001,105.7
127.9,301.7,2720.0,30.1,1026.0,244.3,86.3,100.2,55.5,10.095,1.636000000000001,105.8
127.9,301.7,2718.0,29.2,1026.0,244.4,86.1,101.3,55.3,10.092,1.6690000000000005,105.5
127.8,301.8,2720.0,27.1,1026.0,244.6,86.4,102.4,55.2,10.091,1.677999999999999,105.1
127.7,301.8,2719.0,25.7,1026.0,244.4,86.5,101.9,55.3,10.091,1.6969999999999992,105.3
127.7,301.8,2720.0,24.7,1026.0,244.4,86.4,101.2,55.1,10.101,1.6300000000000008,105.4
127.7,301.8,2720.0,23.8,1026.0,244.2,86.4,102.8,55.2,10.085,1.625,105.4
127.6,301.8,2720.0,22.9,1026.0,244.3,86.4,103.5,55.0,10.089,1.6370000000000005,105.3
127.6,301.9,2720.0,22.2,1026.0,244.2,86.5,104.1,54.8,10.091,1.6199999999999992,105.1
127.5,301.9,2720.0,20.5,1026.0,244.2,86.4,103.1,54.9,10.086,1.6280000000000001,104.7
127.5,301.9,2720.0,21.9,1026.0,244.1,86.4,103.6,55.2,10.092,1.652000000000001,105.1
127.6,301.9,2720.0,19.4,1026.0,244.3,86.4,103.8,55.0,10.089,1.6340000000000003,105.5
127.7,301.9,2719.0,23.7,1026.0,244.4,86.5,104.8,55.0,10.073,1.6270000000000007,105.4
127.7,301.9,2720.0,32.7,1026.0,244.7,86.6,107.1,55.1,10.055,1.6639999999999997,105.3
127.8,301.9,2721.0,38.8,1026.0,245.1,86.8,113.4,55.7,9.995,1.7899999999999991,106.0
127.8,301.9,2720.0,42.5,1026.0,245.4,86.5,108.0,55.9,10.032,1.9320000000000004,106.3
127.9,301.9,2720.0,44.3,1026.0,245.2,86.4,101.6,56.0,10.057,1.8770000000000007,106.5
127.9,301.9,2720.0,46.3,1026.0,245.0,86.3,83.1,56.4,10.062,1.9499999999999993,106.9
128.0,301.9,2720.0,48.4,1026.0,244.9,85.9,89.9,57.0,10.07,2.0660000000000007,107.2
128.0,301.9,2720.0,50.9,1026.0,245.1,86.2,91.6,56.9,10.058,2.1769999999999996,107.4
128.0,301.9,2720.0,51.2,1026.0,245.4,86.8,100.7,57.4,10.045,2.3970000000000002,107.8
128.0,301.9,2721.0,51.1,1026.0,245.2,87.1,102.1,58.0,9.962,2.4129999999999994,107.9
128.0,301.9,2720.0,46.6,1026.0,245.2,85.9,102.2,58.1,10.04,2.3329999999999993,108.0
128.0,301.9,2720.0,41.5,1026.0,244.6,86.1,101.5,56.5,10.063,1.998000000000001,106.9
128.0,301.8,2720.0,36.8,1026.0,244.4,86.5,100.5,56.1,10.084,1.8870000000000005,106.2
128.0,301.8,2719.0,32.9,1026.0,244.3,86.2,99.9,55.9,10.082,1.7360000000000007,105.7
127.9,301.8,2720.0,29.9,1026.0,244.2,86.6,100.2,55.7,10.078,1.6639999999999997,105.6
127.8,301.8,2719.0,27.5,1026.0,244.3,86.2,101.0,55.4,10.074,1.6649999999999991,105.6
127.7,301.8,2720.0,28.4,1026.0,244.3,86.3,102.9,55.6,10.084,1.6850000000000005,105.8
127.7,301.9,2720.0,27.8,1027.0,244.4,86.6,102.8,55.7,10.085,1.7040000000000006,105.8
127.7,301.9,2719.0,25.1,1027.0,244.1,86.4,102.7,55.6,10.087,1.6630000000000003,105.6
127.6,301.9,2720.0,23.9,1027.0,244.2,86.4,103.3,55.2,10.076,1.636000000000001,105.3
127.5,301.9,2719.0,23.8,1027.0,244.2,86.6,104.0,55.1,10.086,1.6390000000000011,105.1
127.5,301.9,2718.0,21.3,1027.0,244.0,86.5,103.1,54.9,10.073,1.6319999999999997,104.8
127.6,301.9,2718.0,22.1,1027.0,244.0,86.2,102.3,54.8,10.086,1.6310000000000002,104.6
127.8,301.9,2719.0,21.1,1027.0,244.2,86.3,102.6,54.9,10.079,1.6349999999999998,104.4
127.9,301.9,2719.0,26.2,1028.0,244.4,86.5,101.3,54.8,10.045,1.6189999999999998,104.9
128.1,301.9,2720.0,35.2,1028.0,244.8,86.4,103.9,55.4,10.06,1.657,105.4
128.2,301.9,2721.0,41.3,1028.0,245.0,86.4,111.8,56.0,10.028,1.7850000000000001,106.0
128.4,301.9,2719.0,45.3,1028.0,245.2,86.2,106.2,56.5,10.045,1.9120000000000008,106.5
128.5,301.9,2718.0,48.1,1028.0,245.1,86.2,101.1,57.0,10.039,2.088,107.1
128.6,301.9,2719.0,51.3,1028.0,245.2,86.5,85.2,57.5,10.033,2.308,107.9
128.5,301.9,2719.0,54.0,1028.0,245.1,89.0,93.6,59.9,9.763,2.4319999999999995,108.9
128.5,301.9,2719.0,55.8,1028.0,245.4,92.9,98.4,62.9,9.375,2.4160000000000004,110.5
128.4,301.9,2720.0,58.9,1028.0,245.5,97.6,108.5,66.1,8.923,2.3970000000000002,112.7
128.3,301.9,2720.0,57.4,1028.0,245.8,98.0,110.1,66.7,8.935,2.383000000000001,113.2
128.2,301.9,2719.0,55.1,1028.0,245.7,96.0,109.4,65.5,9.069,2.396000000000001,112.4
128.2,301.9,2719.0,46.2,1028.0,245.4,87.8,102.4,60.0,9.89,2.391000000000001,109.5
128.1,301.9,2720.0,40.8,1028.0,245.0,86.4,101.8,57.8,10.074,1.9580000000000002,107.8
128.0,301.9,2719.0,37.5,1028.0,244.7,86.5,100.9,57.5,10.073,1.8819999999999997,107.2
128.0,301.9,2719.0,35.0,1029.0,244.5,86.6,99.4,56.6,10.073,1.793000000000001,106.4
127.9,301.9,2720.0,32.3,1031.0,243.6,86.4,97.8,56.4,10.098,1.7720000000000002,105.4
127.8,301.9,2720.0,31.7,1032.0,243.8,86.8,98.9,57.3,10.092,1.8200000000000003,106.1
127.8,301.9,2719.0,30.2,1031.0,243.9,86.5,100.7,57.7,10.083,1.8100000000000005,106.3
127.7,301.9,2719.0,30.3,1031.0,243.9,86.4,101.1,57.7,10.079,1.7469999999999999,106.3
127.6,301.9,2719.0,29.5,1031.0,244.0,86.6,101.4,58.0,10.07,1.7530000000000001,106.7
127.6,301.9,2720.0,27.7,1033.0,243.6,86.6,101.2,58.1,10.089,1.7110000000000003,106.4
127.8,301.9,2717.0,26.1,1037.0,242.7,86.6,96.1,57.5,10.102,1.7190000000000012,105.7
128.2,301.9,2717.0,25.4,1037.0,242.3,86.6,95.3,56.8,10.118,1.7170000000000005,104.9
128.6,301.9,2712.0,25.3,1037.0,242.1,87.0,94.5,55.5,10.086,1.7189999999999994,103.3
129.0,301.9,2712.0,30.3,1037.0,242.3,86.7,94.4,55.5,10.09,1.7189999999999994,103.6
129.4,301.9,2715.0,35.6,1037.0,242.5,86.5,97.9,56.2,10.081,1.7829999999999995,104.5
129.9,301.9,2716.0,42.7,1037.0,243.0,86.6,100.1,56.6,10.085,1.9290000000000003,105.0
130.3,301.9,2715.0,51.3,1037.0,243.2,87.5,96.5,58.2,10.008,2.305999999999999,105.6
130.7,301.9,2717.0,55.5,1037.0,243.4,92.0,99.6,61.2,9.525,2.4700000000000006,107.8
130.6,301.9,2719.0,55.0,1037.0,243.2,92.8,98.9,62.5,9.443,2.4539999999999997,109.0
130.3,301.9,2720.0,57.0,1037.0,243.4,95.0,99.4,64.2,9.219,2.4659999999999993,109.7
130.1,301.9,2720.0,56.7,1037.0,243.7,96.2,103.5,65.2,9.122,2.458,110.4
129.8,301.9,2719.0,57.0,1037.0,243.5,97.7,104.6,66.2,9.016,2.463,110.9
129.5,301.9,2719.0,56.3,1037.0,243.5,97.4,105.3,66.0,9.017,2.489,110.8
